"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","f","n","k"
"1",1.05823804327443,1.07603484224075,1.07386196144166,0.879132885643435,1.04768645021504,0.874014159200758,0.753026051578419,1.14035503639489,0.904086723232347,1.03743537091845,1.72188357485703,0.906347518211933,1.08887378350497,1.04843200960308,0.85660778072581,0.964426168970526,0.95072167675607,0.684324708387066,0.86441864055428,0.788250660873305,0.737238860525725,1.16614814115991,0.895175012758756,1.00233347974338,1.07762532341143,0.962671235116136,0.713577724378038,0.920258333005948,1.14167107974644,0.901871027525862,1.02509608253153,1.17042254748,0.825064282934134,1.05766812970429,0.951247349124238,0.972172161047039,1.12951711626552,1.06850070342782,1.29595650418897,0.855222874631847,0.93118793659979,1.10227270287065,1.0035583956077,1.11930540830798,0.968930579337393,1.00684137042508,0.830771275922035,0.851672680038129,1.18724310492619,1.27117512422319,1,200,5
"2",1.03210411654154,1.07189126901416,1.18738352553513,1.01527503862867,0.926924207236334,0.826419411375293,0.923034060069415,1.20582040531625,0.919691018206308,1.34966525495409,1.35625519496283,0.842217741177758,0.927881986538852,1.03922923146775,0.674155956603925,1.15522682613777,0.822594506762253,0.91788762632345,1.03495715824002,0.623113376748156,0.701168989281534,1.02250749717173,0.982851325942537,1.16238046506352,1.14445972165075,1.03944387917126,0.725998280449914,0.767473976744788,1.19527408437725,0.950942769163912,1.01462378772322,0.898840079409151,1.08353236089157,0.913416492694208,0.992004204616076,0.82302023726398,0.788603779377219,1.07191163781956,1.26207439106053,1.10014464229317,0.828327000314398,0.848304275441268,0.914347710341376,0.893549769691613,1.06421160562916,0.999713449552473,0.980382246231505,1.14310116189108,0.840110410484508,1.26470036725945,1,200,5
"3",0.907211165247712,0.93817175116901,1.24341359994487,0.912917108024452,0.99368537175145,0.816500871923011,0.980560744681675,1.07876477225047,0.8407942753776,0.88032506941012,1.21792640669049,0.961958663481036,0.96320509398945,1.03553327242844,0.795472166566562,0.993379270083925,0.863629849018408,0.903594489892929,0.884899909426225,0.695904842018191,1.08124728714778,1.28171836182178,0.841867892424774,1.255811062827,1.23874664713064,1.05049336382485,0.76121542218076,1.01671559232564,1.05914576612681,0.915933861406662,0.866637674703206,1.0479751716423,1.05399424716372,0.959641455813955,0.927064207158055,0.896145010606019,1.14336620419814,1.13523205356949,0.986217549860272,0.84232856150899,1.05038416141919,0.793144928861634,1.30770907867803,1.05847597387222,1.03094118313681,0.984043574873303,0.942290102207192,0.805714141475755,0.706500427865466,0.899216664312468,1,200,5
"4",1.04337076042479,0.9903832581681,0.966101967158994,0.940882037849995,0.783359411482573,0.854808027876199,0.868422726937904,1.23493466829215,0.911112967783126,1.3981974715504,1.21435599734679,0.880608486332939,0.987463435030311,1.0562998142475,0.874507405837583,0.958394735245532,0.868509074915155,0.921830753087724,0.594484843050939,0.823239726785389,0.717809173041302,1.07578947229996,0.710149438605644,1.08279027875645,1.21168537123808,1.13504486097151,0.761327725552062,0.738650634566083,1.29003512701242,0.997813354900241,1.01702885023288,1.32172115592762,0.844820677340443,1.16997892627298,0.993046282931455,0.865665954103545,1.14905789211642,1.0425987438178,1.15453117646097,1.23673485904442,1.08801590593233,1.02217138056351,0.880598788010392,0.898739775429933,0.986211444225796,0.954707783809557,0.696813163686207,0.961889402565103,0.832491038866802,0.944189448225582,1,200,5
"5",0.793480922487004,1.06549328194745,1.15997465223781,1.01461295612113,0.934052212221404,0.661875078250789,1.04022671862203,1.10610863958453,0.974870282207644,1.21730349565114,1.18629360092381,0.843301149680236,0.589691647604615,0.972513817714676,0.979057315038434,1.14564306792493,1.01992329410356,0.777211727080489,0.778663462688144,0.807908101549453,0.934318080796693,1.27295994233634,0.670330388765167,1.11679888426264,1.17730353851586,1.06803903565597,0.713979515571052,0.894239692255798,1.1202815628951,1.1084493276004,1.1750189232855,0.946723814299011,0.926425794884933,0.842043570704197,0.898595798656078,1.08587477863092,1.5285103303873,1.17984216333377,1.09783703066293,1.04401380460569,0.933707838298682,1.00099208431181,0.956679360560786,0.958737288325764,0.900653069328616,0.911430744583525,0.793038916077595,1.26011494264102,0.734337684815218,0.949965490442093,1,200,5
"6",1.12014182304179,0.855450618684001,1.23676638138894,1.09455781582307,1.08028328845998,0.798624590631308,0.78060715559299,0.669784690192431,0.898157025630797,1.23900580274057,0.920481578257385,1.1627812289502,0.930111882928135,0.899902649081004,0.876346769980175,1.02171433922087,0.964538923087522,0.875440397679643,0.84338730503427,0.80739528109519,1.01690143225669,1.19277222313043,0.858817711155186,1.35692785351526,1.18344259217718,1.17060589292461,0.633509965584391,0.800636291628825,1.06998522664953,0.951289460981574,1.06530267450432,0.929612867017357,0.890131293608781,0.962150963694493,0.820147785783325,0.892186018869965,0.955409069096273,1.04148435012265,0.915447137714744,0.885372781823942,1.01954740084698,0.982744696511997,0.794650529110119,1.06614208101916,1.14072221898442,0.970864116065362,0.77796223554253,0.729153561673949,0.757535509501941,1.2293105823374,1,200,5
"7",1.06547762335922,1.02398350697346,1.03291908073029,0.891273837451375,0.910015786047943,0.839473217508424,0.726798429710107,1.13931333626647,0.929330938064116,1.61123608557329,1.1148017973185,1.09282169008481,0.861129480650516,1.03571328055353,0.841705588626687,0.896748916772026,0.857186138604782,0.825020692814919,0.701546962159604,1.0704030440255,1.05032412041818,0.893150144808315,0.80015825033531,1.19706864037092,1.1808798484617,0.892424587702575,0.907295650894463,0.812676557640108,1.15258157269657,0.962853886516075,1.19171823154957,1.00871737822954,1.12364757311806,0.82863133712764,0.843480339746947,0.507184387429254,1.2308059449739,1.13030191503586,1.07943854653176,1.01812653831884,1.03621362708935,1.07151556960741,0.742842624162579,0.974343766864114,0.838679961812619,1.04619290672511,0.916522622448774,0.614281762192627,0.915821047317817,1.14125051975176,1,200,5
"8",1.09327081522609,0.947812658016609,1.20798052918138,1.0545076006252,0.942065794828962,0.84489692560286,0.878017961025094,1.01014723214561,0.922301958917101,0.967614290337251,1.47311002180262,0.950386155618027,0.752021195757618,1.02527959599383,0.97873851502914,1.0514890853276,0.767323560822592,1.01797507605372,0.659210664910678,0.813042976962962,1.06436769028403,1.11988912202591,1.00307605328421,1.29753421403101,1.14475637640866,0.840250170207002,0.88236105345679,0.974990318104612,1.13662455326219,0.998381250625343,1.12807812910967,0.956816828745083,0.63593481121296,0.998030937203839,0.901795887866122,1.0169949237471,1.17422983874441,0.940002695232979,1.429048236471,0.939338809446841,1.1210093675211,0.94194583043906,1.15606973511473,0.924034143725153,1.07726333264872,1.09537194562312,0.830536688568573,0.525467133980194,0.953013677354108,1.24435546879025,1,200,5
"9",1.05471988729531,0.777216182240933,1.08583491072094,0.956013438852925,0.948351956278317,0.78674389587182,0.960301747242492,1.0803654174544,0.923012878602289,1.0774191950061,1.18559586015113,0.987859658787159,0.809976530588002,1.03152451535549,0.796415564157654,0.873347913112242,1.0056358486186,0.868003801620379,0.640319169593015,0.827423206464528,0.61759876844522,1.30953854533861,0.876468887509652,1.11532875158817,1.23607110519816,0.980458004404019,0.68840491832854,0.850775028049482,1.1236747812538,0.893436773191104,0.981502782255625,1.20175263992012,0.798663302210441,0.86808030236852,0.78286523527933,1.09738191689439,0.913901449273783,0.966527562088797,0.829802422192907,0.971238632074069,1.10532524487119,1.00161892997987,1.16010896622265,0.92312340644977,0.8766605902576,0.898226862674077,0.917946499160695,0.990234949817743,0.961083677369207,1.14473451357624,1,200,5
"10",1.03173055962674,1.046308293203,1.12146237316559,1.11332357745738,0.971982168072846,0.690648854578373,0.904319829052641,1.00024126994749,0.868507276413541,1.02941097291095,1.00398003942206,0.949383808326386,1.17626809274158,0.959313745455304,0.819808864778088,0.941267568335799,0.968463089342534,1.02135430117772,0.872999895844093,0.946781545826907,0.761454583009421,1.33456173372715,0.922082054062976,1.1386852335693,1.1506850980546,0.819569702286482,0.838926047706861,0.731048227630038,1.16052329920587,0.949858130425398,1.09578649873798,0.981238395572657,0.906540742231511,0.845832002749978,0.964626568763635,0.775525815624147,0.835170319827918,1.11538549076118,1.33834206879808,0.952166786590919,1.21497776103721,0.984579451164928,1.27004557964937,0.999216650281489,0.915670584347704,1.09912344975935,0.819504018787726,1.26631791903887,1.03449392798005,1.27455223854166,1,200,5
